Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,bulk_update_departures,5523,5174,490,753.5317404158036,188.60341599793173,4793.822084000567,242.9004164403404,36.94371289046362,34.60922876973724,490,610,730,850,1500,2900,3400,3700,4500,4800,4800
GET,large_scan,11006,10420,480,750.5638177259575,188.85504198260605,7701.249917008681,17940.97101580956,73.61986313098726,69.70007030936645,480,600,700,800,1400,2900,4000,4500,5600,7600,7700
GET,next_departures,43557,41210,490,723.3142557780184,182.49079101951793,15910.039291979047,243.30341850908005,291.3556585858997,275.65642010067097,490,600,710,810,1400,2500,3500,3800,4900,5800,16000
GET,point_read,54213,51320,460,573.2794036160319,113.26508299680427,9160.567249986343,242.99570213786362,362.6343485299121,343.28287987300257,460,560,640,710,980,1400,1700,2300,4000,7900,9200
GET,trips_per_route,5439,5139,480,595.3267579047438,186.98858300922439,7594.442749978043,258.6354109211252,36.38183132558965,34.37511145103976,480,580,660,720,980,1400,1800,2500,3700,7600,7600
,Aggregated,119738,113263,470,653.4687297567312,113.26508299680427,15910.039291979047,1870.5647079456814,800.9354144628523,757.623710503817,470,580,680,760,1200,1600,3200,3600,4800,7700,16000
