Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,bulk_update_departures,625,287,2000,1523.038885512855,292.30212498805486,5026.656417001504,192.5472,4.178014463079129,1.918544241445936,2000,2400,2500,2600,2800,3000,3100,3300,5000,5000,5000
GET,large_scan,1312,568,1700,1705.5887168128663,287.6276669849176,7003.196500008926,188663.0724085366,8.770487960895707,3.7969795440463123,1700,2700,2900,3000,3200,3400,3700,3900,7000,7000,7000
GET,next_departures,5089,2169,1500,1531.5445476567647,204.92266601650044,5947.734208981274,173.88308115543327,34.0190649641755,14.49938139266981,1500,2400,2600,2700,2900,3000,3300,3400,5200,5900,5900
GET,point_read,6361,2624,280,286.5658860227106,111.19120800867677,3162.2608749894425,168.02641094167583,42.522159999434145,17.540975921791414,280,340,360,380,440,500,610,760,2400,3200,3200
GET,trips_per_route,644,268,440,481.8540697171037,198.72933300212026,2176.124166988302,338.84316770186336,4.3050261027567345,1.7915326017683304,440,500,550,580,670,760,930,990,2200,2200,2200
,Aggregated,14031,5916,380,934.8458074846818,111.19120800867677,7003.196500008926,17804.733447366547,93.79475349034121,39.5474137017218,380,500,1600,2300,2700,2900,3200,3400,4900,7000,7000
