Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,bulk_update_departures,23,0,5100,5035.2593114834945,878.5608750185929,10834.470583009534,107.82608695652173,0.4322146323139885,0.0,5100,5600,5800,6000,6000,6300,11000,11000,11000,11000,11000
GET,large_scan,24,0,3100,3998.831015581042,1792.6839579886291,7885.547499987297,332472.5833333333,0.4510065728493793,0.0,3300,4400,5400,6000,6100,6900,7900,7900,7900,7900,7900
GET,next_departures,96,0,3400,4333.28918756312,962.7058749902062,11465.86374999606,85.86458333333333,1.8040262913975171,0.0,3500,5100,6100,6500,7800,10000,11000,11000,11000,11000,11000
GET,point_read,155,0,99,399.35963899385365,51.09737499151379,6285.835125017911,81.36774193548388,2.9127507829855745,0.0,99,150,180,220,290,540,6100,6200,6300,6300,6300
GET,trips_per_route,9,0,1700,2500.064513998546,888.1917080143467,8719.566833984572,372.3333333333333,0.16912746481851723,0.0,1700,1800,2300,2400,8700,8700,8700,8700,8700,8700,8700
,Aggregated,307,0,1400,2319.804544671528,51.09737499151379,11465.86374999606,26078.2671009772,5.769125744364977,0.0,1400,2800,4200,4900,6100,7400,10000,11000,11000,11000,11000
