Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,trips_per_route,135288,58138,440,547.6668352586757,28.722999995807186,7025.321833993075,335.3170273786293,136.56807840651177,58.68809460113078,440,620,720,790,950,1100,1300,1400,1900,2700,7000
,Aggregated,135288,58138,440,547.6668352586757,28.722999995807186,7025.321833993075,335.3170273786293,136.56807840651177,58.68809460113078,440,620,720,790,950,1100,1300,1400,1900,2700,7000
