Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,large_scan,18670,99,7800,6420.0317842221,41.54395801015198,18060.84987500799,330731.54177825386,18.858161073651047,0.09999774752498414,7800,8400,8600,8700,8900,9200,9600,10000,14000,18000,18000
,Aggregated,18670,99,7800,6420.0317842221,41.54395801015198,18060.84987500799,330731.54177825386,18.858161073651047,0.09999774752498414,7800,8400,8600,8700,8900,9200,9600,10000,14000,18000,18000
