Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,bulk_update_departures,8,0,360,380.20437487284653,324.9492079776246,457.84204101073556,108.75,0.05394650249498879,0.0,400,410,420,420,460,460,460,460,460,460,460
GET,large_scan,9,0,570,721.1880048885682,507.21470901044086,1708.3930840017274,332473.55555555556,0.06068981530686239,0.0,570,600,660,810,1700,1700,1700,1700,1700,1700,1700
GET,next_departures,78,0,390,534.3105645879405,267.6713750115596,7982.88045800291,86.46153846153847,0.5259783993261408,0.0,390,420,440,450,630,1200,1400,8000,8000,8000,8000
GET,point_read,98,0,62,112.51042136888029,50.3855409915559,311.4844160154462,81.46938775510205,0.6608446555636127,0.0,63,120,160,180,240,290,310,310,310,310,310
GET,trips_per_route,11,0,160,193.00303790739483,146.30824999767356,322.7586249995511,372.27272727272725,0.0741764409306096,0.0,160,210,250,250,260,320,320,320,320,320,320
,Aggregated,204,0,260,315.478459764563,50.3855409915559,7982.88045800291,14764.485294117647,1.3756358136222142,0.0,270,350,400,410,510,630,1200,1400,8000,8000,8000
