Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1777186603,200,GET,trips_per_route,12.700000,0.000000,18000,20000,20000,21000,21000,22000,22000,22000,22000,22000,22000,2786,0,19000,20274.23437394172,264.2747499921825,63376.7161249998,372.00502512562815
1777186603,200,,Aggregated,12.700000,0.000000,18000,20000,20000,21000,21000,22000,22000,22000,22000,22000,22000,2786,0,19000,20274.23437394172,264.2747499921825,63376.7161249998,372.00502512562815
1777186604,200,GET,trips_per_route,12.500000,0.000000,18000,19000,20000,20000,21000,21000,22000,22000,22000,22000,22000,2793,0,19000,20256.754142144157,264.2747499921825,63376.7161249998,372.0046544933763
1777186604,200,,Aggregated,12.500000,0.000000,18000,19000,20000,20000,21000,21000,22000,22000,22000,22000,22000,2793,0,19000,20256.754142144157,264.2747499921825,63376.7161249998,372.0046544933763
1777186605,200,GET,trips_per_route,11.700000,0.000000,18000,19000,20000,20000,21000,21000,22000,22000,22000,22000,22000,2810,0,19000,20233.840922631527,264.2747499921825,63376.7161249998,372.00640569395017
1777186605,200,,Aggregated,11.700000,0.000000,18000,19000,20000,20000,21000,21000,22000,22000,22000,22000,22000,2810,0,19000,20233.840922631527,264.2747499921825,63376.7161249998,372.00640569395017
1777186606,200,GET,trips_per_route,12.100000,0.000000,18000,19000,20000,20000,21000,21000,22000,22000,22000,22000,22000,2821,0,19000,20223.97342037843,264.2747499921825,63376.7161249998,372.007089684509
1777186606,200,,Aggregated,12.100000,0.000000,18000,19000,20000,20000,21000,21000,22000,22000,22000,22000,22000,2821,0,19000,20223.97342037843,264.2747499921825,63376.7161249998,372.007089684509
1777186607,200,GET,trips_per_route,11.900000,0.000000,18000,19000,20000,20000,20000,21000,22000,22000,22000,22000,22000,2826,0,19000,20200.95444847401,264.2747499921825,63376.7161249998,372.0053078556263
1777186607,200,,Aggregated,11.900000,0.000000,18000,19000,20000,20000,20000,21000,22000,22000,22000,22000,22000,2826,0,19000,20200.95444847401,264.2747499921825,63376.7161249998,372.0053078556263
1777186608,200,GET,trips_per_route,12.400000,0.000000,18000,19000,20000,20000,20000,21000,22000,22000,22000,22000,22000,2849,0,19000,20135.76297204022,264.2747499921825,63376.7161249998,372.003159003159
1777186608,200,,Aggregated,12.400000,0.000000,18000,19000,20000,20000,20000,21000,22000,22000,22000,22000,22000,2849,0,19000,20135.76297204022,264.2747499921825,63376.7161249998,372.003159003159
1777186609,200,GET,trips_per_route,12.100000,0.000000,17000,19000,20000,20000,21000,21000,22000,22000,23000,23000,23000,2861,0,19000,20114.500783834897,264.2747499921825,63376.7161249998,372.0041943376442
